index,fips,county,state,ST,ave_temp,precip_ave,tot_ha,sand,silt,clay,yield_Mg,dSOC_MgC,dN2ON_kgN,iN2ON_kgN,kgCH4_ox,ghg_MgCO2e,yield_Mg_ha,dSOC_MgC_ha,dN2ON_kgN_ha,iN2ON_kgN_ha,kgCH4_ox_ha,ghg_MgCO2e_ha
2154,48189,Hale,Texas,TX,17.10629842,50.10665832,45199.76319,39.38959404,32.59535677,28.01504919,478537.5686,3689.611929,60202.25367,3772.480927,132162.5357,9415.957873,10.58716982,0.08162901,1.331915245,0.083462405,2.923965223,0.208318743
2155,48191,Hall,Texas,TX,18.30808891,56.66569786,22655.55295,50.86887813,33.58274407,15.5483778,230611.9229,-102.7548251,24917.04298,5743.691311,66972.43404,11266.66693,10.17904632,-0.004535525,1.099820562,0.253522451,2.956115624,0.497302668
2156,48193,Hamilton,Texas,TX,20.06994811,76.94141729,7740.903627,32.62205193,36.47074151,30.90720656,113754.0716,300.7310166,9453.210103,2412.037632,19811.7561,3283.392962,14.69519285,0.038849601,1.221202402,0.311596391,2.559359611,0.424161457
2157,48195,Hansford,Texas,TX,15.82779556,48.62394273,30201.35206,38.49354947,34.67717307,26.82927747,325287.8874,3315.094877,34958.76408,2656.521784,86772.32951,1084.552387,10.7706399,0.109766439,1.157523147,0.087960359,2.873127313,0.035910723
2158,48197,Hardeman,Texas,TX,18.73771242,63.22670317,18744.29803,46.35263184,28.12484232,25.52252584,235243.5344,419.2356883,25723.90836,3293.003369,50519.26733,9130.357373,12.55013839,0.022366038,1.37235912,0.175680272,2.695180542,0.487100523
2159,48199,Hardin,Texas,TX,20.54621163,137.456796,1076.357987,42.07663466,48.08421448,9.839150862,24952.59234,28.77237965,1176.087805,351.4716914,1983.595444,475.0250298,23.18242875,0.026731236,1.092654878,0.326537914,1.842877062,0.441326246
2160,48201,Harris,Texas,TX,21.08710914,118.476019,22166.28292,47.52428271,29.16734294,23.30837435,488329.4009,-2540.219496,40477.25367,8229.429953,47743.9121,28249.38988,22.03027918,-0.114598352,1.826073132,0.371258906,2.153897984,1.274430629
2161,48203,Harrison,Texas,TX,19.27703909,118.6482007,20998.59221,65.19119616,24.86084117,9.947962671,462828.6468,-1803.593953,23536.68926,8372.734634,44810.84981,18639.04813,22.04093695,-0.085891184,1.120869867,0.398728379,2.133993049,0.887633225
2162,48205,Hartley,Texas,TX,15.67056758,42.96722353,96052.49984,63.43009694,20.44905161,16.12085144,791385.0905,7665.754079,99177.19799,6974.181985,282221.4883,8205.461392,8.239088955,0.07980796,1.032531149,0.072608022,2.938200346,0.085426839
2163,48207,Haskell,Texas,TX,19.5372843,64.40328603,12868.19797,34.97766786,32.44579273,32.57653941,160258.5373,742.301112,20320.31447,2392.229432,31492.48128,5854.594791,12.45384456,0.057684931,1.579111116,0.185902442,2.447310909,0.454966173
2164,48209,Hays,Texas,TX,21.203713,80.30077782,9894.1876,26.95405011,34.90945259,38.1364973,164975.1311,213.2946315,18279.93341,2677.508361,23805.1252,7277.425909,16.67394411,0.021557569,1.847542633,0.270614271,2.405970673,0.735525361
2165,48211,Hemphill,Texas,TX,16.36566733,58.47835408,41772.12048,65.96763374,19.34657069,14.68579556,500437.9235,1092.633245,48099.66325,7253.187879,110370.4066,15951.95329,11.9801896,0.026156997,1.151477653,0.173637053,2.642202631,0.381880381
2166,48213,Henderson,Texas,TX,19.73445025,101.5136516,18096.36152,59.86123382,23.80897617,16.32979,343313.0951,1081.625391,22634.58387,5736.841135,38358.25722,6775.08724,18.97138797,0.059770324,1.250780929,0.317016276,2.119666829,0.374389472
2167,48215,Hidalgo,Texas,TX,24.67194562,57.60654991,40181.9552,72.17505673,14.26754552,13.55739775,447187.0901,-2271.367262,53393.81492,12031.19237,121011.0102,32173.38528,11.12905253,-0.056527047,1.328800818,0.299417794,3.011575957,0.800692379
2168,48217,Hill,Texas,TX,20.30352179,88.99089885,30832.58144,34.92543932,29.60122224,35.47333844,541614.2489,-989.0979119,62530.88523,8058.476469,66804.25012,31143.01041,17.5662959,-0.032079633,2.028078166,0.261362367,2.166677164,1.010068212
2169,48219,Hockley,Texas,TX,17.6158145,46.36319648,27246.53035,63.07580232,19.44932942,17.47486826,242245.3717,1391.436436,30692.77237,3941.098521,82412.73689,7013.724425,8.890870458,0.05106839,1.126483702,0.144645886,3.024705746,0.257417159
2170,48221,Hood,Texas,TX,20.02569806,80.75215706,9866.498563,51.35986074,26.82304006,21.8170992,161129.6386,1436.758153,10740.236,2909.497735,25005.61999,-281.5454553,16.33098486,0.145619861,1.088555978,0.294886551,2.534396557,-0.028535499
2171,48223,Hopkins,Texas,TX,19.09457985,107.537693,3231.108135,53.5781857,34.56257615,11.85923815,67245.88009,358.7458658,3521.147696,1026.562112,7360.287288,372.8554402,20.81201782,0.11102874,1.089764734,0.317712088,2.277945207,0.115395531
2172,48225,Houston,Texas,TX,20.30522391,111.4129109,21311.7964,53.86871953,29.21138538,16.91989508,443345.7651,-1701.057805,32399.40268,7448.175612,45553.24663,21547.5611,20.80283411,-0.079817664,1.520256766,0.349486053,2.137466302,1.011062639
2173,48227,Howard,Texas,TX,19.22280952,50.00346389,741.272957,13.82786901,36.98057062,49.19156037,7313.429219,169.7068123,1522.348501,79.00520223,1449.96654,4.298444708,9.866040775,0.228939705,2.053694913,0.106580446,1.956049423,0.005798734
2174,48229,Hudspeth,Texas,TX,18.08380892,26.95022212,16491.84291,45.11264029,34.15821772,20.729142,64676.67921,1206.575105,13220.30382,3752.385827,43856.57991,1417.522575,3.921737526,0.073161933,0.801626834,0.227529807,2.65928921,0.085952952
2175,48231,Hunt,Texas,TX,19.29210615,104.0750913,29949.23097,31.12491269,36.8891414,31.98594591,610914.9114,-1053.284327,61301.81333,7846.915355,60895.07132,30943.85207,20.39835053,-0.035168994,2.046857677,0.26200724,2.033276627,1.033210238
2176,48233,Hutchinson,Texas,TX,16.36524206,51.24630952,44289.56373,63.41428241,21.05320438,15.5325132,429159.0894,3810.987473,46739.10644,4071.851111,123891.8188,3722.158761,9.689846845,0.086047076,1.055307447,0.091937034,2.797314048,0.084041441
2177,48235,Irion,Texas,TX,19.96911873,49.17159643,9397.341527,27.68473926,42.56153017,29.75373057,81058.06038,847.9499556,9735.512048,2665.752432,22642.38765,1422.26043,8.625637383,0.090232961,1.035985765,0.283670911,2.409446074,0.151347104
2178,48237,Jack,Texas,TX,19.24086807,77.97401255,16860.28452,55.74980266,24.50707855,19.74311879,252291.4887,1554.688385,19037.68121,5241.128065,42258.3262,3228.621397,14.96365548,0.092210092,1.129143532,0.310856443,2.506382745,0.1914927
2179,48239,Jackson,Texas,TX,22.03357844,98.00132169,992.405996,56.7809243,18.06252136,25.15655434,18283.97716,-33.94494458,1446.531605,355.3699021,2605.919,801.6203756,18.42388825,-0.034204695,1.45760063,0.358089233,2.625859789,0.807754466
2180,48241,Jasper,Texas,TX,20.27051498,137.9880518,756.717582,62.8537961,20.48068686,16.66551704,17219.26389,-75.17379068,1004.753122,332.4629023,1551.884604,788.7294696,22.75520524,-0.099341937,1.327778217,0.439348722,2.050810818,1.042303613
2181,48243,Jeff Davis,Texas,TX,18.90619244,35.81674991,25516.28931,37.994699,34.72989835,27.27540265,177432.4116,3497.788895,24273.27215,7105.652893,60290.92057,-1439.837519,6.953691795,0.137080625,0.951285348,0.278475166,2.362840452,-0.05642817
2182,48245,Jefferson,Texas,TX,21.01099685,130.095674,5695.348628,31.97722949,41.38952498,26.63324553,131337.4876,-488.53661,10536.39174,2072.899754,11427.87588,6719.841661,23.06048254,-0.085778175,1.849999434,0.363963629,2.006527892,1.179882409
2183,48247,Jim Hogg,Texas,TX,24.51701488,58.28942538,620.792961,88.55772397,4.004753419,7.437522615,7702.970845,24.28316977,698.4318811,192.9636382,1735.510894,233.5574266,12.40827672,0.039116374,1.125064111,0.310834127,2.795635587,0.376224347
2184,48249,Jim Wells,Texas,TX,23.69854868,65.71462078,9393.060646,60.46932215,20.21194033,19.31873752,124106.9512,117.6250923,12525.33324,2874.42631,28145.2064,5192.537861,13.21262109,0.012522552,1.333466663,0.306015943,2.996382911,0.552805742
2185,48251,Johnson,Texas,TX,20.04980608,85.93269548,27018.17993,42.192829,29.11361142,28.69355958,448650.0369,-1051.189065,47322.74845,7806.635787,65850.94192,24960.5485,16.60548705,-0.038906731,1.751515038,0.288940106,2.437282677,0.923842707
2186,48253,Jones,Texas,TX,19.85436165,63.08424191,22141.81752,50.23954752,25.44626854,24.31418393,276780.616,24.20435065,30836.88656,4728.105214,57323.23995,13113.51399,12.50035665,0.001093151,1.392698975,0.213537358,2.588913033,0.592251019
2187,48255,Karnes,Texas,TX,22.66314574,75.06913632,21485.44655,47.15267146,24.33724675,28.51008179,317198.8427,-1363.630974,39182.35093,5774.145337,56910.59473,22120.26835,14.76342798,-0.063467658,1.823669377,0.268746815,2.64879739,1.029546596
2188,48257,Kaufman,Texas,TX,19.77748029,99.23730966,23582.22257,43.51081989,25.96166807,30.52751204,458869.0448,-1221.764434,45194.22196,6832.111991,48424.36823,24781.55598,19.45826113,-0.051808706,1.916453032,0.289714507,2.053426817,1.050857522
2189,48259,Kendall,Texas,TX,20.20652934,79.4688215,13508.23972,22.48060705,41.579344,35.94004895,203559.1736,1567.537376,20992.87152,3925.66501,33914.56769,3681.513428,15.06925979,0.116043053,1.554078988,0.290612625,2.51065782,0.272538355
2190,48261,Kenedy,Texas,TX,24.13043066,64.42176628,211031.7757,90.66207243,5.301679192,4.03624838,2168011.136,-23128.7198,235487.6421,98876.16532,343459.4877,214338.2802,10.27338717,-0.109598281,1.115887128,0.468536859,1.627524986,1.015668278
2191,48263,Kent,Texas,TX,19.41980254,57.49198389,13629.68636,62.98150386,22.02316889,14.99532726,143854.0234,-568.2834783,15480.82363,4290.012123,37771.48543,9256.07968,10.55446321,-0.041694538,1.135816571,0.314755014,2.771265928,0.679111715
2192,48265,Kerr,Texas,TX,19.98507636,71.36386579,3139.128798,23.82535396,33.98825221,42.18639383,47240.13276,627.9005779,3861.903964,783.6925112,8185.873925,-595.7049765,15.0488036,0.200023834,1.230247056,0.249652869,2.607689729,-0.189767612
2193,48267,Kimble,Texas,TX,20.22523533,59.82342478,16087.37824,29.35290943,30.05496801,40.59212256,208799.6343,2477.495197,18234.93281,3680.122789,38566.88639,-1033.369248,12.97909648,0.154002421,1.133493136,0.228758393,2.3973382,-0.064234783
2194,48269,King,Texas,TX,19.25368497,59.2421019,924.232648,44.17543818,33.2534281,22.57113372,8756.447107,118.8478599,939.0900955,286.9430216,2730.732121,-1.475105188,9.474288888,0.128590848,1.016075441,0.310466225,2.954593875,-0.001596032
2195,48271,Kinney,Texas,TX,22.97881981,57.72481343,2402.059729,27.1429897,38.94909624,33.90791406,23783.51119,371.7523203,2484.488484,704.4092439,5335.796485,-183.8477099,9.901298833,0.154763979,1.034315864,0.293252177,2.221342134,-0.076537526
2196,48273,Kleberg,Texas,TX,23.78142017,67.83422253,16984.17824,62.00114441,19.0199068,18.9789488,209690.7677,-266.6718672,27924.03946,5825.866798,42142.98918,13848.6494,12.34624159,-0.015701193,1.644120726,0.34301729,2.481308697,0.815385308
2197,48275,Knox,Texas,TX,19.14023572,62.48543707,470.179506,43.32673519,34.4266815,22.24658331,5885.122509,58.97054317,601.5694841,85.26542836,1294.264377,33.64831715,12.51675676,0.125421339,1.279446417,0.181346544,2.752702659,0.071564832
2198,48277,Lamar,Texas,TX,18.44266228,109.3548198,10851.86615,33.08638209,37.55233608,29.36128183,229712.8436,-35.23585899,20193.56614,2972.734468,21398.19697,9175.093897,21.16804985,-0.003246986,1.860838115,0.273937628,1.971844904,0.845485354
2199,48279,Lamb,Texas,TX,17.02956692,46.98771837,23762.97611,68.5949765,16.88638477,14.51863873,216182.1318,313.3965053,26334.37557,4529.966716,65168.05267,9877.157869,9.097435053,0.013188437,1.108210329,0.190631287,2.742419652,0.415653234
2200,48281,Lampasas,Texas,TX,20.51556535,75.55011075,2415.339901,21.80288777,42.90748183,35.2896304,37576.00426,427.7977466,3066.546177,578.2490161,6207.277098,-223.7929396,15.55723244,0.177116996,1.269612685,0.239406891,2.569939368,-0.092654843
2201,48283,La Salle,Texas,TX,23.79183567,57.72399134,179876.7074,45.60068774,25.48063125,28.918681,2011416.309,18772.63162,250934.2233,32924.73907,540912.1877,34253.26425,11.18219439,0.104363883,1.39503456,0.183040592,3.007127468,0.190426347
2202,48285,Lavaca,Texas,TX,21.78142887,94.32677287,5148.683754,56.6401752,18.58932591,24.77049889,91165.47158,-51.12322502,9430.324178,1728.991211,11173.61348,4520.564987,17.70655879,-0.009929378,1.831599032,0.335812276,2.170188346,0.878004011
2203,48287,Lee,Texas,TX,21.21569335,87.20267774,6804.754288,65.3960384,20.20282142,14.40114018,117859.5698,22.24861454,8578.203753,2419.875131,16314.82651,4040.64259,17.32018011,0.003269569,1.260619177,0.355615358,2.397562913,0.593796987
2204,48289,Leon,Texas,TX,20.36747635,102.2035143,3144.456316,68.94666607,16.28777101,14.76556292,58295.3723,181.535871,3716.056942,1094.181358,6606.904185,1152.559871,18.53909434,0.057732038,1.181780431,0.347971556,2.101127674,0.366537091
2205,48291,Liberty,Texas,TX,20.83467534,132.5638039,9533.920752,36.43946353,35.82843797,27.73209849,221376.7086,17.37559375,17155.229,3132.446527,18246.27863,7872.079542,23.21990232,0.001822502,1.799388672,0.328558062,1.913827386,0.825691732
2206,48293,Limestone,Texas,TX,20.32297478,93.82423789,47722.70733,49.34452229,27.68543637,22.97004135,897366.7663,-2981.125779,81631.22077,14746.60953,112018.2744,47912.78289,18.80376903,-0.062467658,1.710532058,0.309006139,2.347274089,1.003982916
2207,48295,Lipscomb,Texas,TX,15.94085455,57.39805331,11331.15486,48.40552707,31.03708568,20.55738725,133663.8664,1346.722437,13437.83866,1198.731587,31915.98102,265.7234249,11.796138,0.118851296,1.185919602,0.105790769,2.816657386,0.023450692
2208,48297,Live Oak,Texas,TX,23.41555952,66.43605884,17041.98698,53.94098423,20.32584384,25.73317193,230053.2519,-146.4542763,27312.95034,4768.321196,44664.58449,12642.83539,13.4992036,-0.008593732,1.602685789,0.27979843,2.620855453,0.741863928
2209,48299,Llano,Texas,TX,20.63315365,69.76062862,1600.961765,56.87823653,23.27561787,19.84614561,19882.73679,143.497607,1670.55001,548.2021212,3890.007808,289.0591186,12.41924524,0.089632126,1.043466525,0.342420496,2.429794323,0.180553418
2210,48301,Loving,Texas,TX,20.05,31.76,834.575637,84.9,6.6,8.5,3878.177782,45.04816735,645.0329385,308.1290036,2692.052242,156.4061591,4.646885926,0.053977333,0.772887333,0.369204407,3.225654,0.18740801
2211,48303,Lubbock,Texas,TX,17.48009731,49.04619415,36498.24647,42.032591,32.41372135,25.55368765,360433.4351,3125.845639,48370.17578,3980.484448,108116.0972,7315.323448,9.875363066,0.085643721,1.325273964,0.109059608,2.962227166,0.20042945
2212,48305,Lynn,Texas,TX,18.27690535,49.42904384,20495.77188,57.64429255,24.90852132,17.44718613,204547.1672,1006.072276,22904.8442,3286.189861,61259.87652,5502.881438,9.97996896,0.049086821,1.117539965,0.160335013,2.98890312,0.268488617
2213,48307,McCulloch,Texas,TX,20.14713761,66.09912776,9351.893498,28.06244231,29.7666531,42.17090459,129371.4955,60.01263367,13839.17686,2098.799227,23994.85074,5743.926128,13.83372207,0.006417164,1.479826183,0.224425056,2.565774594,0.614199267
2214,48309,McLennan,Texas,TX,20.60583085,87.46595492,49156.02835,26.02133494,35.26942108,38.70924463,850350.8077,-453.9832736,100039.9758,11949.30014,108791.2236,45243.26663,17.29901369,-0.009235556,2.035151722,0.243089211,2.213181724,0.920401183
2215,48311,McMullen,Texas,TX,23.67127036,60.23336642,22452.23774,47.37444998,24.9331865,27.69236352,278493.2323,-219.0684188,35208.38392,5723.119629,66779.66793,15974.41148,12.40380738,-0.009757086,1.568145872,0.25490197,2.974298986,0.711484159
2216,48313,Madison,Texas,TX,20.64180168,104.8070755,3242.101635,62.1111546,24.16583089,13.72301452,65370.2501,174.1282155,3643.965616,1072.627337,7799.905904,1107.309276,20.16292438,0.053708438,1.123951691,0.330843218,2.405817825,0.341540581
2217,48315,Marion,Texas,TX,18.99942402,118.6493527,8455.036124,68.62730366,21.17695742,10.19573892,178633.1101,-851.8274754,9332.009299,3401.513396,16814.0919,7951.869241,21.12742127,-0.10074794,1.10372199,0.402306193,1.988648145,0.940489091
2218,48317,Martin,Texas,TX,19.11239136,44.68144566,8708.345222,58.29157436,24.75987404,16.9485516,62806.4913,547.7036348,8257.890757,2818.460393,27177.42182,1843.780423,7.21221882,0.062894111,0.948273242,0.323650512,3.120848005,0.211725693
2219,48319,Mason,Texas,TX,20.03441456,65.14504135,34868.38643,53.87056522,24.75280709,21.37662769,406315.0876,3767.485266,35619.80014,11570.0429,91067.42637,3293.009102,11.65282163,0.108048741,1.02155,0.331820428,2.611747652,0.09444111
2220,48321,Matagorda,Texas,TX,21.9577715,103.9474643,6746.573011,39.05020381,32.19131819,28.75847799,134624.3718,1.433351559,15948.41969,2041.149479,13114.43909,7117.38285,19.9544823,0.000212456,2.363929014,0.302546119,1.94386677,1.054962696
2221,48323,Maverick,Texas,TX,23.47,53.21,1914.547947,29.89872934,31.22123241,38.88003825,21689.14037,-16.31827065,3280.695225,165.2354488,5823.280392,1331.429853,11.32859608,-0.008523302,1.713561277,0.086305203,3.041595485,0.695427793
2222,48325,Medina,Texas,TX,22.26847404,69.32153799,7570.172508,39.01180986,29.0926626,31.89552754,103392.9664,867.1996609,11339.19214,1757.898517,20663.63854,1696.836031,13.6579406,0.114554808,1.497877642,0.232213799,2.729612637,0.224147604
2223,48327,Menard,Texas,TX,20.08858701,59.35752735,18363.28059,21.62317927,31.66452602,46.71229471,203909.7171,2416.419153,19698.18611,4977.914012,40546.62017,284.5271301,11.10420962,0.131589731,1.072694283,0.271079777,2.208027044,0.015494352
2224,48329,Midland,Texas,TX,19.67327692,41.26516905,31663.19105,50.50167497,31.10510042,18.39322461,199644.2688,1017.529289,29719.24357,10237.6516,102396.9767,10040.38938,6.305247898,0.032136031,0.938605446,0.323329748,3.233943683,0.317099731
2225,48331,Milam,Texas,TX,21.00110664,88.98195854,14800.16218,48.68415798,25.59920649,25.71663553,267186.6433,-1195.670489,27035.88679,4574.620542,33919.74946,16592.08019,18.05295374,-0.080787661,1.82672909,0.309092596,2.291849849,1.121074214
2226,48333,Mills,Texas,TX,19.94259932,72.09825875,3757.647045,33.94518191,38.93271729,27.1221008,54742.89701,435.3976455,5009.951315,1012.95727,9455.954494,647.5095223,14.56839782,0.115869756,1.333268201,0.269572224,2.516456277,0.172317813
2227,48335,Mitchell,Texas,TX,19.40652562,53.64425942,10262.61468,41.75920108,33.45757477,24.78322415,105508.1368,852.5558114,11820.27916,2459.81651,30000.95857,1981.583352,10.28082414,0.083073938,1.151780469,0.239687115,2.923325048,0.193087572
2228,48337,Montague,Texas,TX,18.93557433,83.19954435,1889.668779,59.33094705,24.51274213,16.15631081,31165.60637,164.4951327,2056.450483,577.6813498,4673.651709,363.1215505,16.49262914,0.087049717,1.088259755,0.305705082,2.47326503,0.192161481
2229,48339,Montgomery,Texas,TX,20.78891577,116.7595138,1498.375468,59.71314726,27.20923732,13.07761541,32448.18249,105.0088415,1922.238075,538.5932409,2982.281507,556.288602,21.65557511,0.070081794,1.282881438,0.359451454,1.990343256,0.371261152
2230,48341,Moore,Texas,TX,16.11575481,46.79457698,12092.10333,49.64754477,30.18751893,20.16493629,105667.9329,1396.254999,13014.39233,1240.185843,35155.67952,-165.5182025,8.738589975,0.115468332,1.076272008,0.102561631,2.907325431,-0.013688123
