"","fips","simyear","stover_removal","stover_dryyield_kgha"
"17640",20087,2039,"G75S",11717.8595348837
"17641",20091,2011,"G",0
"17642",20091,2011,"G25S",2237.75697674419
"17643",20091,2011,"G50S",4474.15627906977
"17644",20091,2011,"G75S",6711.91325581395
"17645",20091,2013,"G",0
"17646",20091,2013,"G25S",2761.54209302326
"17647",20091,2013,"G50S",5523.08418604651
"17648",20091,2013,"G75S",8286.27511627907
"17649",20091,2015,"G",0
"17650",20091,2015,"G25S",2720.4611627907
"17651",20091,2015,"G50S",5440.53697674419
"17652",20091,2015,"G75S",8157.99627906977
"17653",20091,2017,"G",0
"17654",20091,2017,"G25S",2668.52813953488
"17655",20091,2017,"G50S",5338.41395348837
"17656",20091,2017,"G75S",8005.29790697674
"17657",20091,2019,"G",0
"17658",20091,2019,"G25S",2618.63395348837
"17659",20091,2019,"G50S",5237.65325581395
"17660",20091,2019,"G75S",7857.93604651163
"17661",20091,2021,"G",0
"17662",20091,2021,"G25S",2027.0276744186
"17663",20091,2021,"G50S",4052.11534883721
"17664",20091,2021,"G75S",6077.1088372093
"17665",20091,2023,"G",0
"17666",20091,2023,"G25S",2805.81069767442
"17667",20091,2023,"G50S",5583.23441860465
"17668",20091,2023,"G75S",8309.58348837209
"17669",20091,2025,"G",0
"17670",20091,2025,"G25S",2998.43255813953
"17671",20091,2025,"G50S",5990.95558139535
"17672",20091,2025,"G75S",8975.62906976744
"17673",20091,2027,"G",0
"17674",20091,2027,"G25S",3359.44790697674
"17675",20091,2027,"G50S",6714.33930232558
"17676",20091,2027,"G75S",10071.4665116279
"17677",20091,2029,"G",0
"17678",20091,2029,"G25S",2923.44302325581
"17679",20091,2029,"G50S",5840.00418604651
"17680",20091,2029,"G75S",8747.94511627907
"17681",20091,2031,"G",0
"17682",20091,2031,"G25S",3288.12418604651
"17683",20091,2031,"G50S",6566.66046511628
"17684",20091,2031,"G75S",9822.52558139535
"17685",20091,2033,"G",0
"17686",20091,2033,"G25S",3093.97279069767
"17687",20091,2033,"G50S",6188.33093023256
"17688",20091,2033,"G75S",9283.66139534884
"17689",20091,2035,"G",0
"17690",20091,2035,"G25S",3134.55697674419
"17691",20091,2035,"G50S",6254.67372093023
"17692",20091,2035,"G75S",9354.35511627907
"17693",20091,2037,"G",0
"17694",20091,2037,"G25S",3261.68511627907
"17695",20091,2037,"G50S",6514.0688372093
"17696",20091,2037,"G75S",9759.0911627907
"17697",20091,2039,"G",0
"17698",20091,2039,"G25S",3617.84488372093
"17699",20091,2039,"G50S",7216.80046511628
"17700",20091,2039,"G75S",10786.1088372093
"17701",20103,2011,"G",0
"17702",20103,2011,"G25S",2849.13604651163
"17703",20103,2011,"G50S",5698.9476744186
"17704",20103,2011,"G75S",8547.17930232558
"17705",20103,2013,"G",0
"17706",20103,2013,"G25S",3162.33302325581
"17707",20103,2013,"G50S",6325.79930232558
"17708",20103,2013,"G75S",9490.84558139535
"17709",20103,2015,"G",0
"17710",20103,2015,"G25S",3257.16511627907
"17711",20103,2015,"G50S",6514.33023255814
"17712",20103,2015,"G75S",9771.56534883721
"17713",20103,2017,"G",0
"17714",20103,2017,"G25S",3045.60720930233
"17715",20103,2017,"G50S",6092.1188372093
"17716",20103,2017,"G75S",9138.63046511628
"17717",20103,2019,"G",0
"17718",20103,2019,"G25S",2994.14558139535
"17719",20103,2019,"G50S",5990.0111627907
"17720",20103,2019,"G75S",8986.5523255814
"17721",20103,2021,"G",0
"17722",20103,2021,"G25S",2490.92651162791
"17723",20103,2021,"G50S",4980.27302325581
"17724",20103,2021,"G75S",7469.54953488372
"17725",20103,2023,"G",0
"17726",20103,2023,"G25S",3202.68953488372
"17727",20103,2023,"G50S",6368.70837209302
"17728",20103,2023,"G75S",9477.79395348837
"17729",20103,2025,"G",0
"17730",20103,2025,"G25S",3592.1
"17731",20103,2025,"G50S",7175.13744186047
"17732",20103,2025,"G75S",10738.5879069767
"17733",20103,2027,"G",0
"17734",20103,2027,"G25S",3802.7023255814
"17735",20103,2027,"G50S",7607.80023255814
"17736",20103,2027,"G75S",11412.6693023256
"17737",20103,2029,"G",0
"17738",20103,2029,"G25S",3281.16651162791
"17739",20103,2029,"G50S",6559.17302325581
"17740",20103,2029,"G75S",9830.66046511628
"17741",20103,2031,"G",0
"17742",20103,2031,"G25S",3665.92093023256
"17743",20103,2031,"G50S",7317.51162790698
"17744",20103,2031,"G75S",10944.7241860465
"17745",20103,2033,"G",0
"17746",20103,2033,"G25S",3414.01255813953
"17747",20103,2033,"G50S",6829.83395348837
"17748",20103,2033,"G75S",10250.1774418605
"17749",20103,2035,"G",0
"17750",20103,2035,"G25S",3528.10604651163
"17751",20103,2035,"G50S",7038.88069767442
"17752",20103,2035,"G75S",10519.791627907
"17753",20103,2037,"G",0
"17754",20103,2037,"G25S",3393.47
"17755",20103,2037,"G50S",6786.94
"17756",20103,2037,"G75S",10182.06
"17757",20103,2039,"G",0
"17758",20103,2039,"G25S",4181.72348837209
"17759",20103,2039,"G50S",8311.16186046512
"17760",20103,2039,"G75S",12328.6874418605
"17761",20111,2011,"G",0
"17762",20111,2011,"G25S",2661.13441860465
"17763",20111,2011,"G50S",5323.25581395349
"17764",20111,2011,"G75S",7984.39023255814
"17765",20111,2013,"G",0
"17766",20111,2013,"G25S",2934.88372093023
"17767",20111,2013,"G50S",5870.75441860465
"17768",20111,2013,"G75S",8806.97488372093
"17769",20111,2015,"G",0
"17770",20111,2015,"G25S",3061.48418604651
"17771",20111,2015,"G50S",6123.28790697674
"17772",20111,2015,"G75S",9185.73069767442
"17773",20111,2017,"G",0
"17774",20111,2017,"G25S",2716.6288372093
"17775",20111,2017,"G50S",5433.25767441861
"17776",20111,2017,"G75S",8150.87534883721
"17777",20111,2019,"G",0
"17778",20111,2019,"G25S",2773.34093023256
"17779",20111,2019,"G50S",5542.41069767442
"17780",20111,2019,"G75S",8303.60558139535
"17781",20111,2021,"G",0
"17782",20111,2021,"G25S",2516.27906976744
"17783",20111,2021,"G50S",5031.56930232558
"17784",20111,2021,"G75S",7546.51162790698
"17785",20111,2023,"G",0
"17786",20111,2023,"G25S",3385.72697674419
"17787",20111,2023,"G50S",6772.09302325581
"17788",20111,2023,"G75S",10158.1395348837
"17789",20111,2025,"G",0
"17790",20111,2025,"G25S",3405.98976744186
"17791",20111,2025,"G50S",6813.63581395349
"17792",20111,2025,"G75S",10218.9562790698
"17793",20111,2027,"G",0
"17794",20111,2027,"G25S",3573.11395348837
"17795",20111,2027,"G50S",7146.89534883721
"17796",20111,2027,"G75S",10721.6655813953
"17797",20111,2029,"G",0
"17798",20111,2029,"G25S",3140.23441860465
"17799",20111,2029,"G50S",6279.13209302325
"17800",20111,2029,"G75S",9421.02279069767
"17801",20111,2031,"G",0
"17802",20111,2031,"G25S",3191.71674418605
"17803",20111,2031,"G50S",6386.07860465116
"17804",20111,2031,"G75S",9579.7711627907
"17805",20111,2033,"G",0
"17806",20111,2033,"G25S",3117.29813953488
"17807",20111,2033,"G50S",6235.61348837209
"17808",20111,2033,"G75S",9353.2311627907
"17809",20111,2035,"G",0
"17810",20111,2035,"G25S",3573.78139534884
"17811",20111,2035,"G50S",7146.89348837209
"17812",20111,2035,"G75S",10722.6506976744
"17813",20111,2037,"G",0
"17814",20111,2037,"G25S",3552.18186046512
"17815",20111,2037,"G50S",7105.67209302326
"17816",20111,2037,"G75S",10666.1939534884
"17817",20111,2039,"G",0
"17818",20111,2039,"G25S",4057.65906976744
"17819",20111,2039,"G50S",8133.33302325581
"17820",20111,2039,"G75S",12213.7093023256
"17821",20121,2011,"G",0
"17822",20121,2011,"G25S",2221.1523255814
"17823",20121,2011,"G50S",4439.9788372093
"17824",20121,2011,"G75S",6661.1311627907
"17825",20121,2013,"G",0
"17826",20121,2013,"G25S",2781.25837209302
"17827",20121,2013,"G50S",5562.02046511628
"17828",20121,2013,"G75S",8345.10162790698
"17829",20121,2015,"G",0
"17830",20121,2015,"G25S",2735.15720930233
"17831",20121,2015,"G50S",5470.31441860465
"17832",20121,2015,"G75S",8205.96790697674
"17833",20121,2017,"G",0
"17834",20121,2017,"G25S",2704.92162790698
"17835",20121,2017,"G50S",5409.84325581395
"17836",20121,2017,"G75S",8114.76488372093
"17837",20121,2019,"G",0
"17838",20121,2019,"G25S",2637.96930232558
"17839",20121,2019,"G50S",5276.85674418605
"17840",20121,2019,"G75S",7916.23372093023
"17841",20121,2021,"G",0
"17842",20121,2021,"G25S",2053.61255813953
"17843",20121,2021,"G50S",4107.22511627907
"17844",20121,2021,"G75S",6160.8376744186
"17845",20121,2023,"G",0
"17846",20121,2023,"G25S",2981.20395348837
"17847",20121,2023,"G50S",5951.95651162791
"17848",20121,2023,"G75S",8904.46604651163
"17849",20121,2025,"G",0
"17850",20121,2025,"G25S",3086.35511627907
"17851",20121,2025,"G50S",6173.20651162791
"17852",20121,2025,"G75S",9259.56162790698
"17853",20121,2027,"G",0
"17854",20121,2027,"G25S",3524.60069767442
"17855",20121,2027,"G50S",7048.29
"17856",20121,2027,"G75S",10574.7202325581
"17857",20121,2029,"G",0
"17858",20121,2029,"G25S",2956.61255813954
"17859",20121,2029,"G50S",5912.80325581395
"17860",20121,2029,"G75S",8869.41581395349
"17861",20121,2031,"G",0
"17862",20121,2031,"G25S",3317.19488372093
"17863",20121,2031,"G50S",6635.72976744186
"17864",20121,2031,"G75S",9960.21581395349
"17865",20121,2033,"G",0
"17866",20121,2033,"G25S",3007.35860465116
"17867",20121,2033,"G50S",6016.54674418605
"17868",20121,2033,"G75S",9024.82348837209
"17869",20121,2035,"G",0
"17870",20121,2035,"G25S",3329.31348837209
"17871",20121,2035,"G50S",6656.79744186047
"17872",20121,2035,"G75S",9985.60790697675
"17873",20121,2037,"G",0
"17874",20121,2037,"G25S",3360.8011627907
"17875",20121,2037,"G50S",6719.27651162791
"17876",20121,2037,"G75S",10080.0776744186
"17877",20121,2039,"G",0
"17878",20121,2039,"G25S",3774.88395348837
"17879",20121,2039,"G50S",7552.5088372093
"17880",20121,2039,"G75S",11332.8679069767
"17881",20131,2011,"G",0
"17882",20131,2011,"G25S",2684.81674418605
"17883",20131,2011,"G50S",5370.03046511628
"17884",20131,2011,"G75S",8054.84720930233
"17885",20131,2013,"G",0
"17886",20131,2013,"G25S",2611.7676744186
"17887",20131,2013,"G50S",5222.10418604651
"17888",20131,2013,"G75S",7831.68604651163
"17889",20131,2015,"G",0
"17890",20131,2015,"G25S",2867.58162790698
"17891",20131,2015,"G50S",5735.16325581395
"17892",20131,2015,"G75S",8602.88465116279
"17893",20131,2017,"G",0
"17894",20131,2017,"G25S",2717.09534883721
"17895",20131,2017,"G50S",5435.22488372093
"17896",20131,2017,"G75S",8152.32023255814
"17897",20131,2019,"G",0
"17898",20131,2019,"G25S",2179.74581395349
"17899",20131,2019,"G50S",4347.31046511628
"17900",20131,2019,"G75S",6491.14465116279
"17901",20131,2021,"G",0
"17902",20131,2021,"G25S",2235.16325581395
"17903",20131,2021,"G50S",4471.47813953488
"17904",20131,2021,"G75S",6706.64139534884
"17905",20131,2023,"G",0
"17906",20131,2023,"G25S",2769.7776744186
"17907",20131,2023,"G50S",5469.17790697674
"17908",20131,2023,"G75S",8072.44023255814
"17909",20131,2025,"G",0
"17910",20131,2025,"G25S",3304.03627906977
"17911",20131,2025,"G50S",6610.39813953488
"17912",20131,2025,"G75S",9917.51465116279
"17913",20131,2027,"G",0
"17914",20131,2027,"G25S",3399.66465116279
"17915",20131,2027,"G50S",6802.26976744186
"17916",20131,2027,"G75S",10203.2258139535
"17917",20131,2029,"G",0
"17918",20131,2029,"G25S",2920.17558139535
"17919",20131,2029,"G50S",5842.14
"17920",20131,2029,"G75S",8763.60697674419
"17921",20131,2031,"G",0
"17922",20131,2031,"G25S",3473.80372093023
"17923",20131,2031,"G50S",6949.65348837209
"17924",20131,2031,"G75S",10424.7486046512
"17925",20131,2033,"G",0
"17926",20131,2033,"G25S",3153.62813953488
"17927",20131,2033,"G50S",6307.65325581396
"17928",20131,2033,"G75S",9461.28139534884
"17929",20131,2035,"G",0
"17930",20131,2035,"G25S",3029.14255813954
"17931",20131,2035,"G50S",6061.22558139535
"17932",20131,2035,"G75S",9097.71953488372
"17933",20131,2037,"G",0
"17934",20131,2037,"G25S",3117.85
"17935",20131,2037,"G50S",6236.09697674419
"17936",20131,2037,"G75S",9352.15813953488
"17937",20131,2039,"G",0
"17938",20131,2039,"G25S",4144.32581395349
"17939",20131,2039,"G50S",8288.65162790698
"17940",20131,2039,"G75S",12427.9686046512
"17941",20139,2011,"G",0
"17942",20139,2011,"G25S",2466.48953488372
"17943",20139,2011,"G50S",4932.55813953488
"17944",20139,2011,"G75S",7399.0476744186
"17945",20139,2013,"G",0
"17946",20139,2013,"G25S",2759.51279069767
"17947",20139,2013,"G50S",5519.02558139535
"17948",20139,2013,"G75S",8280.97441860465
"17949",20139,2015,"G",0
"17950",20139,2015,"G25S",2888.37209302326
"17951",20139,2015,"G50S",5778.11744186047
"17952",20139,2015,"G75S",8667.86279069768
"17953",20139,2017,"G",0
"17954",20139,2017,"G25S",2751.16279069767
"17955",20139,2017,"G50S",5502.32558139535
"17956",20139,2017,"G75S",8253.48837209302
"17957",20139,2019,"G",0
"17958",20139,2019,"G25S",2670.71976744186
"17959",20139,2019,"G50S",5338.16162790698
"17960",20139,2019,"G75S",8002.85697674419
"17961",20139,2021,"G",0
"17962",20139,2021,"G25S",1993.02325581395
"17963",20139,2021,"G50S",3983.72093023256
"17964",20139,2021,"G75S",5976.74418604651
"17965",20139,2023,"G",0
"17966",20139,2023,"G25S",3071.56162790698
"17967",20139,2023,"G50S",6127.37558139535
"17968",20139,2023,"G75S",9149.78953488372
"17969",20139,2025,"G",0
"17970",20139,2025,"G25S",3201.37325581395
"17971",20139,2025,"G50S",6401.37325581395
"17972",20139,2025,"G75S",9603.6988372093
"17973",20139,2027,"G",0
"17974",20139,2027,"G25S",3396.72209302326
"17975",20139,2027,"G50S",6793.44418604651
"17976",20139,2027,"G75S",10191.5395348837
"17977",20139,2029,"G",0
"17978",20139,2029,"G25S",2862.79069767442
"17979",20139,2029,"G50S",5725.58139534884
"17980",20139,2029,"G75S",8588.37209302326
"17981",20139,2031,"G",0
"17982",20139,2031,"G25S",3166.48953488372
"17983",20139,2031,"G50S",6334.35232558139
"17984",20139,2031,"G75S",9503.16744186047
"17985",20139,2033,"G",0
"17986",20139,2033,"G25S",2995.76976744186
"17987",20139,2033,"G50S",5993.44418604651
"17988",20139,2033,"G75S",8994.81744186046
"17989",20139,2035,"G",0
"17990",20139,2035,"G25S",3445.55930232558
"17991",20139,2035,"G50S",6888.79302325582
"17992",20139,2035,"G75S",10336.2569767442
"17993",20139,2037,"G",0
"17994",20139,2037,"G25S",3383.72093023256
"17995",20139,2037,"G50S",6768.81511627907
"17996",20139,2037,"G75S",10153.488372093
"17997",20139,2039,"G",0
"17998",20139,2039,"G25S",3788.37209302326
"17999",20139,2039,"G50S",7578.11744186047
"18000",20139,2039,"G75S",11367.4418604651
"18001",20149,2011,"G",0
"18002",20149,2011,"G25S",2659.11744186047
"18003",20149,2011,"G50S",5319.58255813954
"18004",20149,2011,"G75S",7978.7
"18005",20149,2013,"G",0
"18006",20149,2013,"G25S",2782.24186046512
"18007",20149,2013,"G50S",5564.63953488372
"18008",20149,2013,"G75S",8348.38488372093
"18009",20149,2015,"G",0
"18010",20149,2015,"G25S",2842.33720930233
"18011",20149,2015,"G50S",5684.6988372093
"18012",20149,2015,"G75S",8526.69069767442
"18013",20149,2017,"G",0
"18014",20149,2017,"G25S",2570.74534883721
"18015",20149,2017,"G50S",5140.98953488372
"18016",20149,2017,"G75S",7711.73488372093
"18017",20149,2019,"G",0
"18018",20149,2019,"G25S",2167.55813953488
"18019",20149,2019,"G50S",4321.39186046512
"18020",20149,2019,"G75S",6470.01511627907
"18021",20149,2021,"G",0
"18022",20149,2021,"G25S",2056.8988372093
"18023",20149,2021,"G50S",4112.47441860465
"18024",20149,2021,"G75S",6169.37325581395
"18025",20149,2023,"G",0
"18026",20149,2023,"G25S",2871.4023255814
"18027",20149,2023,"G50S",5634.46511627907
"18028",20149,2023,"G75S",8255.18488372093
"18029",20149,2025,"G",0
"18030",20149,2025,"G25S",3315.43255813954
"18031",20149,2025,"G50S",6623.41162790698
"18032",20149,2025,"G75S",9924.83255813953
"18033",20149,2027,"G",0
"18034",20149,2027,"G25S",3109.43372093023
"18035",20149,2027,"G50S",6218.9988372093
"18036",20149,2027,"G75S",9327.08488372093
"18037",20149,2029,"G",0
"18038",20149,2029,"G25S",2925.34302325581
"18039",20149,2029,"G50S",5850.18488372093
"18040",20149,2029,"G75S",8775.39651162791
"18041",20149,2031,"G",0
"18042",20149,2031,"G25S",3070.03023255814
"18043",20149,2031,"G50S",6143.1011627907
"18044",20149,2031,"G75S",9217.49534883721
"18045",20149,2033,"G",0
"18046",20149,2033,"G25S",3326.55930232558
"18047",20149,2033,"G50S",6651.29418604651
"18048",20149,2033,"G75S",9977.00697674419
"18049",20149,2035,"G",0
"18050",20149,2035,"G25S",3239.66627906977
"18051",20149,2035,"G50S",6479.80930232558
"18052",20149,2035,"G75S",9719.47558139535
"18053",20149,2037,"G",0
"18054",20149,2037,"G25S",3345.77209302326
"18055",20149,2037,"G50S",6691.7
"18056",20149,2037,"G75S",10038.3186046512
"18057",20149,2039,"G",0
"18058",20149,2039,"G25S",4008.45581395349
"18059",20149,2039,"G50S",8017.75813953488
"18060",20149,2039,"G75S",12027.1918604651
"18061",20177,2011,"G",0
"18062",20177,2011,"G25S",2598.92465116279
"18063",20177,2011,"G50S",5197.84930232558
"18064",20177,2011,"G75S",7795.52372093023
"18065",20177,2013,"G",0
"18066",20177,2013,"G25S",2847.58697674419
"18067",20177,2013,"G50S",5696.24930232558
"18068",20177,2013,"G75S",8544.91162790698
"18069",20177,2015,"G",0
"18070",20177,2015,"G25S",2950.08744186046
"18071",20177,2015,"G50S",5898.92465116279
"18072",20177,2015,"G75S",8849.91255813953
"18073",20177,2017,"G",0
"18074",20177,2017,"G25S",2724.3311627907
"18075",20177,2017,"G50S",5448.83720930233
"18076",20177,2017,"G75S",8173.34325581395
"18077",20177,2019,"G",0
"18078",20177,2019,"G25S",2565.81581395349
"18079",20177,2019,"G50S",5114.82790697674
"18080",20177,2019,"G75S",7652.9376744186
"18081",20177,2021,"G",0
"18082",20177,2021,"G25S",2123.25581395349
"18083",20177,2021,"G50S",4245.43627906977
"18084",20177,2021,"G75S",6367.44186046512
"18085",20177,2023,"G",0
"18086",20177,2023,"G25S",3085.14604651163
"18087",20177,2023,"G50S",6132.53209302326
"18088",20177,2023,"G75S",9128.72930232558
"18089",20177,2025,"G",0
"18090",20177,2025,"G25S",3355.63906976744
"18091",20177,2025,"G50S",6711.27813953488
"18092",20177,2025,"G75S",10062.2660465116
"18093",20177,2027,"G",0
"18094",20177,2027,"G25S",3289.44744186047
"18095",20177,2027,"G50S",6580.14511627907
"18096",20177,2027,"G75S",9869.76744186047
"18097",20177,2029,"G",0
"18098",20177,2029,"G25S",2924.3311627907
"18099",20177,2029,"G50S",5847.58697674419
"18100",20177,2029,"G75S",8768.51720930232
"18101",20177,2031,"G",0
"18102",20177,2031,"G25S",3169.59255813953
"18103",20177,2031,"G50S",6343.48651162791
"18104",20177,2031,"G75S",9513.97953488372
"18105",20177,2033,"G",0
"18106",20177,2033,"G25S",3190.6976744186
"18107",20177,2033,"G50S",6383.3711627907
"18108",20177,2033,"G75S",9572.81860465116
"18109",20177,2035,"G",0
"18110",20177,2035,"G25S",3346.33674418605
"18111",20177,2035,"G50S",6689.27255813954
"18112",20177,2035,"G75S",10033.2837209302
"18113",20177,2037,"G",0
"18114",20177,2037,"G25S",3375.49395348837
"18115",20177,2037,"G50S",6749.91255813953
"18116",20177,2037,"G75S",10127.7320930233
"18117",20177,2039,"G",0
"18118",20177,2039,"G25S",3990.52279069767
"18119",20177,2039,"G50S",7977.64465116279
"18120",20177,2039,"G75S",11962.4409302326
"18121",20207,2011,"G",0
"18122",20207,2011,"G25S",2316.27906976744
"18123",20207,2011,"G50S",4632.55813953488
"18124",20207,2011,"G75S",6947.4488372093
"18125",20207,2013,"G",0
"18126",20207,2013,"G25S",3021.86744186047
"18127",20207,2013,"G50S",6044.18604651163
"18128",20207,2013,"G75S",9066.50465116279
"18129",20207,2015,"G",0
"18130",20207,2015,"G25S",2845.12325581395
"18131",20207,2015,"G50S",5690.6976744186
"18132",20207,2015,"G75S",8534.88372093023
"18133",20207,2017,"G",0
"18134",20207,2017,"G25S",2578.13255813953
"18135",20207,2017,"G50S",5157.20232558139
"18136",20207,2017,"G75S",7737.66046511628
"18137",20207,2019,"G",0
"18138",20207,2019,"G25S",2567.44186046512
"18139",20207,2019,"G50S",5137.20930232558
"18140",20207,2019,"G75S",7704.6511627907
"18141",20207,2021,"G",0
"18142",20207,2021,"G25S",2212.11395348837
"18143",20207,2021,"G50S",4421.9023255814
"18144",20207,2021,"G75S",6629.81627906977
"18145",20207,2023,"G",0
"18146",20207,2023,"G25S",3039.53488372093
"18147",20207,2023,"G50S",6079.06976744186
"18148",20207,2023,"G75S",9120.93023255814
"18149",20207,2025,"G",0
