"","fips","simyear","stover_removal","N2O_gN_m2"
"38679",26099,2020,"G50S",0.30891
"38680",26099,2020,"G75S",0.2297
"38681",26099,2021,"G",0.25049
"38682",26099,2021,"G25S",0.25049
"38683",26099,2021,"G50S",0.25049
"38684",26099,2021,"G75S",0.25049
"38685",26099,2022,"G",0.2594
"38686",26099,2022,"G25S",0.2594
"38687",26099,2022,"G50S",0.2297
"38688",26099,2022,"G75S",0.2297
"38689",26099,2023,"G",0.3
"38690",26099,2023,"G25S",0.3
"38691",26099,2023,"G50S",0.3
"38692",26099,2023,"G75S",0.3
"38693",26099,2024,"G",0.2297
"38694",26099,2024,"G25S",0.2297
"38695",26099,2024,"G50S",0.2
"38696",26099,2024,"G75S",0.2
"38697",26099,2025,"G",0.4594
"38698",26099,2025,"G25S",0.4594
"38699",26099,2025,"G50S",0.4594
"38700",26099,2025,"G75S",0.4297
"38701",26099,2026,"G",0.2594
"38702",26099,2026,"G25S",0.2891
"38703",26099,2026,"G50S",0.2594
"38704",26099,2026,"G75S",0.2297
"38705",26099,2027,"G",0.3
"38706",26099,2027,"G25S",0.3
"38707",26099,2027,"G50S",0.3
"38708",26099,2027,"G75S",0.3
"38709",26099,2028,"G",0.1297
"38710",26099,2028,"G25S",0.1297
"38711",26099,2028,"G50S",0.1297
"38712",26099,2028,"G75S",0.1297
"38713",26099,2029,"G",0.3
"38714",26099,2029,"G25S",0.3
"38715",26099,2029,"G50S",0.3
"38716",26099,2029,"G75S",0.3
"38717",26099,2030,"G",0.17921
"38718",26099,2030,"G25S",0.1297
"38719",26099,2030,"G50S",0.17921
"38720",26099,2030,"G75S",0.17921
"38721",26099,2031,"G",0.3
"38722",26099,2031,"G25S",0.3
"38723",26099,2031,"G50S",0.3
"38724",26099,2031,"G75S",0.3
"38725",26099,2032,"G",0.2594
"38726",26099,2032,"G25S",0.2297
"38727",26099,2032,"G50S",0.2297
"38728",26099,2032,"G75S",0.2
"38729",26099,2033,"G",0.3
"38730",26099,2033,"G25S",0.3
"38731",26099,2033,"G50S",0.3
"38732",26099,2033,"G75S",0.3
"38733",26099,2034,"G",0.2891
"38734",26099,2034,"G25S",0.2891
"38735",26099,2034,"G50S",0.2594
"38736",26099,2034,"G75S",0.2297
"38737",26099,2035,"G",0.34951
"38738",26099,2035,"G25S",0.34951
"38739",26099,2035,"G50S",0.3
"38740",26099,2035,"G75S",0.3
"38741",26099,2036,"G",0.36831
"38742",26099,2036,"G25S",0.36831
"38743",26099,2036,"G50S",0.33861
"38744",26099,2036,"G75S",0.30891
"38745",26099,2037,"G",0.25049
"38746",26099,2037,"G25S",0.25049
"38747",26099,2037,"G50S",0.22079
"38748",26099,2037,"G75S",0.22079
"38749",26099,2038,"G",0.62771
"38750",26099,2038,"G25S",0.59801
"38751",26099,2038,"G50S",0.56831
"38752",26099,2038,"G75S",0.50891
"38753",26099,2039,"G",0.3
"38754",26099,2039,"G25S",0.3
"38755",26099,2039,"G50S",0.3
"38756",26099,2039,"G75S",0.3
"38757",26099,2040,"G",0.2891
"38758",26099,2040,"G25S",0.2891
"38759",26099,2040,"G50S",0.2594
"38760",26099,2040,"G75S",0.30891
"38761",26111,2011,"G",0.4
"38762",26111,2011,"G25S",0.47536
"38763",26111,2011,"G50S",0.47536
"38764",26111,2011,"G75S",0.4
"38765",26111,2012,"G",0.35072
"38766",26111,2012,"G25S",0.27536
"38767",26111,2012,"G50S",0.27536
"38768",26111,2012,"G75S",0.2
"38769",26111,2013,"G",0.37536
"38770",26111,2013,"G25S",0.37536
"38771",26111,2013,"G50S",0.37536
"38772",26111,2013,"G75S",0.3122
"38773",26111,2014,"G",0.43852
"38774",26111,2014,"G25S",0.36316
"38775",26111,2014,"G50S",0.36316
"38776",26111,2014,"G75S",0.27536
"38777",26111,2015,"G",0.4
"38778",26111,2015,"G25S",0.4
"38779",26111,2015,"G50S",0.4
"38780",26111,2015,"G75S",0.4
"38781",26111,2016,"G",0.27536
"38782",26111,2016,"G25S",0.27536
"38783",26111,2016,"G50S",0.27536
"38784",26111,2016,"G75S",0.27536
"38785",26111,2017,"G",0.37536
"38786",26111,2017,"G25S",0.37536
"38787",26111,2017,"G50S",0.37536
"38788",26111,2017,"G75S",0.37536
"38789",26111,2018,"G",0.27536
"38790",26111,2018,"G25S",0.2
"38791",26111,2018,"G50S",0.1878
"38792",26111,2018,"G75S",0.1878
"38793",26111,2019,"G",0.47536
"38794",26111,2019,"G25S",0.47536
"38795",26111,2019,"G50S",0.47536
"38796",26111,2019,"G75S",0.4
"38797",26111,2020,"G",0.43828
"38798",26111,2020,"G25S",0.37536
"38799",26111,2020,"G50S",0.36316
"38800",26111,2020,"G75S",0.2878
"38801",26111,2021,"G",0.47536
"38802",26111,2021,"G25S",0.47536
"38803",26111,2021,"G50S",0.47536
"38804",26111,2021,"G75S",0.47536
"38805",26111,2022,"G",0.36316
"38806",26111,2022,"G25S",0.36316
"38807",26111,2022,"G50S",0.36316
"38808",26111,2022,"G75S",0.36316
"38809",26111,2023,"G",0.57536
"38810",26111,2023,"G25S",0.57536
"38811",26111,2023,"G50S",0.57536
"38812",26111,2023,"G75S",0.5
"38813",26111,2024,"G",0.45072
"38814",26111,2024,"G25S",0.45072
"38815",26111,2024,"G50S",0.37536
"38816",26111,2024,"G75S",0.37536
"38817",26111,2025,"G",0.3
"38818",26111,2025,"G25S",0.3
"38819",26111,2025,"G50S",0.3
"38820",26111,2025,"G75S",0.3
"38821",26111,2026,"G",0.68924
"38822",26111,2026,"G25S",0.61388
"38823",26111,2026,"G50S",0.53852
"38824",26111,2026,"G75S",0.46316
"38825",26111,2027,"G",0.3
"38826",26111,2027,"G25S",0.3
"38827",26111,2027,"G50S",0.3
"38828",26111,2027,"G75S",0.3
"38829",26111,2028,"G",0.53852
"38830",26111,2028,"G25S",0.53852
"38831",26111,2028,"G50S",0.46316
"38832",26111,2028,"G75S",0.46316
"38833",26111,2029,"G",0.4
"38834",26111,2029,"G25S",0.4
"38835",26111,2029,"G50S",0.32464
"38836",26111,2029,"G75S",0.3
"38837",26111,2030,"G",0.45072
"38838",26111,2030,"G25S",0.37536
"38839",26111,2030,"G50S",0.37536
"38840",26111,2030,"G75S",0.37536
"38841",26111,2031,"G",0.31244
"38842",26111,2031,"G25S",0.3
"38843",26111,2031,"G50S",0.3
"38844",26111,2031,"G75S",0.3
"38845",26111,2032,"G",0.27536
"38846",26111,2032,"G25S",0.27536
"38847",26111,2032,"G50S",0.27536
"38848",26111,2032,"G75S",0.2
"38849",26111,2033,"G",0.37536
"38850",26111,2033,"G25S",0.3
"38851",26111,2033,"G50S",0.3
"38852",26111,2033,"G75S",0.3
"38853",26111,2034,"G",0.27536
"38854",26111,2034,"G25S",0.27536
"38855",26111,2034,"G50S",0.27536
"38856",26111,2034,"G75S",0.27536
"38857",26111,2035,"G",0.41244
"38858",26111,2035,"G25S",0.41244
"38859",26111,2035,"G50S",0.4
"38860",26111,2035,"G75S",0.4
"38861",26111,2036,"G",0.53852
"38862",26111,2036,"G25S",0.53852
"38863",26111,2036,"G50S",0.53852
"38864",26111,2036,"G75S",0.46316
"38865",26111,2037,"G",0.3
"38866",26111,2037,"G25S",0.3
"38867",26111,2037,"G50S",0.3
"38868",26111,2037,"G75S",0.3
"38869",26111,2038,"G",0.88924
"38870",26111,2038,"G25S",0.81388
"38871",26111,2038,"G50S",0.80168
"38872",26111,2038,"G75S",0.65096
"38873",26111,2039,"G",0.3
"38874",26111,2039,"G25S",0.3
"38875",26111,2039,"G50S",0.3
"38876",26111,2039,"G75S",0.3
"38877",26111,2040,"G",0.46316
"38878",26111,2040,"G25S",0.46316
"38879",26111,2040,"G50S",0.46316
"38880",26111,2040,"G75S",0.3878
"38881",26115,2011,"G",0.3
"38882",26115,2011,"G25S",0.3
"38883",26115,2011,"G50S",0.3
"38884",26115,2011,"G75S",0.3
"38885",26115,2012,"G",0.24547
"38886",26115,2012,"G25S",0.24547
"38887",26115,2012,"G50S",0.2
"38888",26115,2012,"G75S",0.2
"38889",26115,2013,"G",0.34547
"38890",26115,2013,"G25S",0.34547
"38891",26115,2013,"G50S",0.34547
"38892",26115,2013,"G75S",0.34547
"38893",26115,2014,"G",0.22167
"38894",26115,2014,"G25S",0.22167
"38895",26115,2014,"G50S",0.1762
"38896",26115,2014,"G75S",0.1762
"38897",26115,2015,"G",0.3
"38898",26115,2015,"G25S",0.34547
"38899",26115,2015,"G50S",0.34547
"38900",26115,2015,"G75S",0.34547
"38901",26115,2016,"G",0.24547
"38902",26115,2016,"G25S",0.24547
"38903",26115,2016,"G50S",0.24547
"38904",26115,2016,"G75S",0.2
"38905",26115,2017,"G",0.3
"38906",26115,2017,"G25S",0.3
"38907",26115,2017,"G50S",0.3
"38908",26115,2017,"G75S",0.3
"38909",26115,2018,"G",0.14547
"38910",26115,2018,"G25S",0.14547
"38911",26115,2018,"G50S",0.14547
"38912",26115,2018,"G75S",0.14547
"38913",26115,2019,"G",0.3
"38914",26115,2019,"G25S",0.3
"38915",26115,2019,"G50S",0.3
"38916",26115,2019,"G75S",0.3
"38917",26115,2020,"G",0.24547
"38918",26115,2020,"G25S",0.24547
"38919",26115,2020,"G50S",0.24547
"38920",26115,2020,"G75S",0.2
"38921",26115,2021,"G",0.2
"38922",26115,2021,"G25S",0.2
"38923",26115,2021,"G50S",0.2
"38924",26115,2021,"G75S",0.2
"38925",26115,2022,"G",0.2
"38926",26115,2022,"G25S",0.2
"38927",26115,2022,"G50S",0.1762
"38928",26115,2022,"G75S",0.1762
"38929",26115,2023,"G",0.34547
"38930",26115,2023,"G25S",0.34547
"38931",26115,2023,"G50S",0.34547
"38932",26115,2023,"G75S",0.34547
"38933",26115,2024,"G",0.24547
"38934",26115,2024,"G25S",0.24547
"38935",26115,2024,"G50S",0.24547
"38936",26115,2024,"G75S",0.2
"38937",26115,2025,"G",0.44547
"38938",26115,2025,"G25S",0.44547
"38939",26115,2025,"G50S",0.44547
"38940",26115,2025,"G75S",0.44547
"38941",26115,2026,"G",0.24547
"38942",26115,2026,"G25S",0.24547
"38943",26115,2026,"G50S",0.24547
"38944",26115,2026,"G75S",0.2
"38945",26115,2027,"G",0.3
"38946",26115,2027,"G25S",0.3
"38947",26115,2027,"G50S",0.3
"38948",26115,2027,"G75S",0.3
"38949",26115,2028,"G",0.14547
"38950",26115,2028,"G25S",0.1
"38951",26115,2028,"G50S",0.1
"38952",26115,2028,"G75S",0.1
"38953",26115,2029,"G",0.3
"38954",26115,2029,"G25S",0.3
"38955",26115,2029,"G50S",0.3
"38956",26115,2029,"G75S",0.3
"38957",26115,2030,"G",0.2
"38958",26115,2030,"G25S",0.2
"38959",26115,2030,"G50S",0.2
"38960",26115,2030,"G75S",0.2
"38961",26115,2031,"G",0.3
"38962",26115,2031,"G25S",0.3
"38963",26115,2031,"G50S",0.3
"38964",26115,2031,"G75S",0.3
"38965",26115,2032,"G",0.14547
"38966",26115,2032,"G25S",0.14547
"38967",26115,2032,"G50S",0.14547
"38968",26115,2032,"G75S",0.1
"38969",26115,2033,"G",0.34547
"38970",26115,2033,"G25S",0.34547
"38971",26115,2033,"G50S",0.34547
"38972",26115,2033,"G75S",0.34547
"38973",26115,2034,"G",0.14547
"38974",26115,2034,"G25S",0.14547
"38975",26115,2034,"G50S",0.14547
"38976",26115,2034,"G75S",0.14547
"38977",26115,2035,"G",0.3
"38978",26115,2035,"G25S",0.3
"38979",26115,2035,"G50S",0.3
"38980",26115,2035,"G75S",0.3
"38981",26115,2036,"G",0.36714
"38982",26115,2036,"G25S",0.36714
"38983",26115,2036,"G50S",0.29094
"38984",26115,2036,"G75S",0.24547
"38985",26115,2037,"G",0.44547
"38986",26115,2037,"G25S",0.44547
"38987",26115,2037,"G50S",0.44547
"38988",26115,2037,"G75S",0.44547
"38989",26115,2038,"G",0.55808
"38990",26115,2038,"G25S",0.51261
"38991",26115,2038,"G50S",0.46714
"38992",26115,2038,"G75S",0.3762
"38993",26115,2039,"G",0.34547
"38994",26115,2039,"G25S",0.3
"38995",26115,2039,"G50S",0.3
"38996",26115,2039,"G75S",0.3
"38997",26115,2040,"G",0.36714
"38998",26115,2040,"G25S",0.36714
"38999",26115,2040,"G50S",0.32167
"39000",26115,2040,"G75S",0.2762
"39001",26145,2011,"G",0.4
"39002",26145,2011,"G25S",0.4
"39003",26145,2011,"G50S",0.4
"39004",26145,2011,"G75S",0.4
"39005",26145,2012,"G",0.28137
"39006",26145,2012,"G25S",0.28137
"39007",26145,2012,"G50S",0.2
"39008",26145,2012,"G75S",0.2
"39009",26145,2013,"G",0.38137
"39010",26145,2013,"G25S",0.38137
"39011",26145,2013,"G50S",0.38137
"39012",26145,2013,"G75S",0.38493
"39013",26145,2014,"G",0.36274
"39014",26145,2014,"G25S",0.36274
"39015",26145,2014,"G50S",0.28137
"39016",26145,2014,"G75S",0.28137
"39017",26145,2015,"G",0.38493
"39018",26145,2015,"G25S",0.4
"39019",26145,2015,"G50S",0.4
"39020",26145,2015,"G75S",0.4
"39021",26145,2016,"G",0.28137
"39022",26145,2016,"G25S",0.28137
"39023",26145,2016,"G50S",0.28137
"39024",26145,2016,"G75S",0.28137
"39025",26145,2017,"G",0.3
"39026",26145,2017,"G25S",0.3
"39027",26145,2017,"G50S",0.3
"39028",26145,2017,"G75S",0.3
"39029",26145,2018,"G",0.18137
"39030",26145,2018,"G25S",0.19644
"39031",26145,2018,"G50S",0.19644
"39032",26145,2018,"G75S",0.19644
"39033",26145,2019,"G",0.4
"39034",26145,2019,"G25S",0.4
"39035",26145,2019,"G50S",0.4
"39036",26145,2019,"G75S",0.4
"39037",26145,2020,"G",0.36274
"39038",26145,2020,"G25S",0.36274
"39039",26145,2020,"G50S",0.29644
"39040",26145,2020,"G75S",0.29644
"39041",26145,2021,"G",0.48137
"39042",26145,2021,"G25S",0.48137
"39043",26145,2021,"G50S",0.48137
"39044",26145,2021,"G75S",0.4
"39045",26145,2022,"G",0.36274
"39046",26145,2022,"G25S",0.36274
"39047",26145,2022,"G50S",0.36274
"39048",26145,2022,"G75S",0.37781
"39049",26145,2023,"G",0.48137
"39050",26145,2023,"G25S",0.48137
"39051",26145,2023,"G50S",0.48137
"39052",26145,2023,"G75S",0.48137
"39053",26145,2024,"G",0.46274
"39054",26145,2024,"G25S",0.37781
"39055",26145,2024,"G50S",0.37781
"39056",26145,2024,"G75S",0.38137
"39057",26145,2025,"G",0.3
"39058",26145,2025,"G25S",0.3
"39059",26145,2025,"G50S",0.3
"39060",26145,2025,"G75S",0.3
"39061",26145,2026,"G",0.64055
"39062",26145,2026,"G25S",0.62548
"39063",26145,2026,"G50S",0.54411
"39064",26145,2026,"G75S",0.38137
"39065",26145,2027,"G",0.3
"39066",26145,2027,"G25S",0.3
"39067",26145,2027,"G50S",0.3
"39068",26145,2027,"G75S",0.3
"39069",26145,2028,"G",0.54411
"39070",26145,2028,"G25S",0.54411
"39071",26145,2028,"G50S",0.46274
"39072",26145,2028,"G75S",0.38137
"39073",26145,2029,"G",0.4
"39074",26145,2029,"G25S",0.4
"39075",26145,2029,"G50S",0.31863
"39076",26145,2029,"G75S",0.3
"39077",26145,2030,"G",0.38137
"39078",26145,2030,"G25S",0.38137
"39079",26145,2030,"G50S",0.38137
"39080",26145,2030,"G75S",0.3
"39081",26145,2031,"G",0.3
"39082",26145,2031,"G25S",0.3
"39083",26145,2031,"G50S",0.3
"39084",26145,2031,"G75S",0.3
"39085",26145,2032,"G",0.28137
"39086",26145,2032,"G25S",0.28137
"39087",26145,2032,"G50S",0.28137
"39088",26145,2032,"G75S",0.2
"39089",26145,2033,"G",0.3
"39090",26145,2033,"G25S",0.3
"39091",26145,2033,"G50S",0.3
"39092",26145,2033,"G75S",0.3
"39093",26145,2034,"G",0.28137
"39094",26145,2034,"G25S",0.28137
"39095",26145,2034,"G50S",0.28137
"39096",26145,2034,"G75S",0.28137
"39097",26145,2035,"G",0.4
"39098",26145,2035,"G25S",0.4
"39099",26145,2035,"G50S",0.4
"39100",26145,2035,"G75S",0.4
"39101",26145,2036,"G",0.54411
"39102",26145,2036,"G25S",0.54411
"39103",26145,2036,"G50S",0.46274
"39104",26145,2036,"G75S",0.37781
"39105",26145,2037,"G",0.3
"39106",26145,2037,"G25S",0.3
"39107",26145,2037,"G50S",0.3
"39108",26145,2037,"G75S",0.3
"39109",26145,2038,"G",0.82192
"39110",26145,2038,"G25S",0.82192
"39111",26145,2038,"G50S",0.74055
"39112",26145,2038,"G75S",0.57781
"39113",26145,2039,"G",0.3
"39114",26145,2039,"G25S",0.3
"39115",26145,2039,"G50S",0.3
"39116",26145,2039,"G75S",0.3
"39117",26145,2040,"G",0.38137
"39118",26145,2040,"G25S",0.38137
"39119",26145,2040,"G50S",0.38137
"39120",26145,2040,"G75S",0.29644
"39121",26147,2011,"G",0.39996
"39122",26147,2011,"G25S",0.39996
"39123",26147,2011,"G50S",0.39996
"39124",26147,2011,"G75S",0.39996
"39125",26147,2012,"G",0.2148
"39126",26147,2012,"G25S",0.20739
"39127",26147,2012,"G50S",0.20739
"39128",26147,2012,"G75S",0.19998
"39129",26147,2013,"G",0.51477
"39130",26147,2013,"G25S",0.51477
"39131",26147,2013,"G50S",0.51477
"39132",26147,2013,"G75S",0.58313
"39133",26147,2014,"G",0.2148
"39134",26147,2014,"G25S",0.2148
"39135",26147,2014,"G50S",0.2148
"39136",26147,2014,"G75S",0.27575
"39137",26147,2015,"G",0.3316
"39138",26147,2015,"G25S",0.39996
"39139",26147,2015,"G50S",0.39996
"39140",26147,2015,"G75S",0.39996
"39141",26147,2016,"G",0.20739
"39142",26147,2016,"G25S",0.20739
"39143",26147,2016,"G50S",0.20739
"39144",26147,2016,"G75S",0.20739
"39145",26147,2017,"G",0.3316
"39146",26147,2017,"G25S",0.39996
"39147",26147,2017,"G50S",0.39996
"39148",26147,2017,"G75S",0.39996
"39149",26147,2018,"G",0.18317
"39150",26147,2018,"G25S",0.18317
"39151",26147,2018,"G50S",0.18317
"39152",26147,2018,"G75S",0.19998
"39153",26147,2019,"G",0.39996
"39154",26147,2019,"G25S",0.39996
"39155",26147,2019,"G50S",0.39996
"39156",26147,2019,"G75S",0.39996
"39157",26147,2020,"G",0.29798
"39158",26147,2020,"G25S",0.29798
"39159",26147,2020,"G50S",0.29057
"39160",26147,2020,"G75S",0.28316
"39161",26147,2021,"G",0.40737
"39162",26147,2021,"G25S",0.40737
"39163",26147,2021,"G50S",0.40737
"39164",26147,2021,"G75S",0.40737
"39165",26147,2022,"G",0.2148
"39166",26147,2022,"G25S",0.22221
"39167",26147,2022,"G50S",0.2148
"39168",26147,2022,"G75S",0.20739
"39169",26147,2023,"G",0.39996
"39170",26147,2023,"G25S",0.39996
"39171",26147,2023,"G50S",0.39996
"39172",26147,2023,"G75S",0.39996
"39173",26147,2024,"G",0.22221
"39174",26147,2024,"G25S",0.2148
"39175",26147,2024,"G50S",0.20739
"39176",26147,2024,"G75S",0.20739
"39177",26147,2025,"G",0.40737
"39178",26147,2025,"G25S",0.40737
"39179",26147,2025,"G50S",0.40737
"39180",26147,2025,"G75S",0.40737
"39181",26147,2026,"G",0.32961
"39182",26147,2026,"G25S",0.3222
"39183",26147,2026,"G50S",0.31479
"39184",26147,2026,"G75S",0.30738
"39185",26147,2027,"G",0.30738
"39186",26147,2027,"G25S",0.30738
"39187",26147,2027,"G50S",0.30738
"39188",26147,2027,"G75S",0.32419
"39189",26147,2028,"G",0.30539
"39190",26147,2028,"G25S",0.29798
"39191",26147,2028,"G50S",0.29057
"39192",26147,2028,"G75S",0.28316
"39193",26147,2029,"G",0.39996
"39194",26147,2029,"G25S",0.39996
"39195",26147,2029,"G50S",0.39255
"39196",26147,2029,"G75S",0.39255
"39197",26147,2030,"G",0.3222
"39198",26147,2030,"G25S",0.31479
"39199",26147,2030,"G50S",0.31479
"39200",26147,2030,"G75S",0.30738
"39201",26147,2031,"G",0.32419
"39202",26147,2031,"G25S",0.32419
"39203",26147,2031,"G50S",0.29997
"39204",26147,2031,"G75S",0.29997
"39205",26147,2032,"G",0.2148
"39206",26147,2032,"G25S",0.2148
"39207",26147,2032,"G50S",0.28316
"39208",26147,2032,"G75S",0.27575
"39209",26147,2033,"G",0.3316
"39210",26147,2033,"G25S",0.30738
"39211",26147,2033,"G50S",0.30738
"39212",26147,2033,"G75S",0.30738
"39213",26147,2034,"G",0.22221
"39214",26147,2034,"G25S",0.22221
"39215",26147,2034,"G50S",0.28316
"39216",26147,2034,"G75S",0.2148
"39217",26147,2035,"G",0.49254
"39218",26147,2035,"G25S",0.49254
"39219",26147,2035,"G50S",0.46832
"39220",26147,2035,"G75S",0.39996
"39221",26147,2036,"G",0.29798
"39222",26147,2036,"G25S",0.29798
"39223",26147,2036,"G50S",0.29798
"39224",26147,2036,"G75S",0.31479
"39225",26147,2037,"G",0.29997
"39226",26147,2037,"G25S",0.29997
"39227",26147,2037,"G50S",0.29997
"39228",26147,2037,"G75S",0.29997
"39229",26147,2038,"G",0.40538
"39230",26147,2038,"G25S",0.39797
"39231",26147,2038,"G50S",0.39056
"39232",26147,2038,"G75S",0.38315
"39233",26147,2039,"G",0.3316
"39234",26147,2039,"G25S",0.3316
"39235",26147,2039,"G50S",0.30738
"39236",26147,2039,"G75S",0.30738
"39237",26147,2040,"G",0.29057
"39238",26147,2040,"G25S",0.29057
"39239",26147,2040,"G50S",0.29057
"39240",26147,2040,"G75S",0.28316
"39241",26149,2011,"G",0.4
"39242",26149,2011,"G25S",0.4
"39243",26149,2011,"G50S",0.4
"39244",26149,2011,"G75S",0.4
"39245",26149,2012,"G",0.12703
"39246",26149,2012,"G25S",0.12703
"39247",26149,2012,"G50S",0.12703
"39248",26149,2012,"G75S",0.12703
"39249",26149,2013,"G",0.2
"39250",26149,2013,"G25S",0.2
"39251",26149,2013,"G50S",0.2
"39252",26149,2013,"G75S",0.2
"39253",26149,2014,"G",0.15406
"39254",26149,2014,"G25S",0.15406
"39255",26149,2014,"G50S",0.12703
"39256",26149,2014,"G75S",0.12703
"39257",26149,2015,"G",0.3
"39258",26149,2015,"G25S",0.3
"39259",26149,2015,"G50S",0.3
"39260",26149,2015,"G75S",0.3
"39261",26149,2016,"G",0.12703
"39262",26149,2016,"G25S",0.12703
"39263",26149,2016,"G50S",0.12703
"39264",26149,2016,"G75S",0.12703
"39265",26149,2017,"G",0.2
"39266",26149,2017,"G25S",0.2
"39267",26149,2017,"G50S",0.2
"39268",26149,2017,"G75S",0.2
"39269",26149,2018,"G",0.12703
"39270",26149,2018,"G25S",0.12703
"39271",26149,2018,"G50S",0.12703
"39272",26149,2018,"G75S",0.12703
"39273",26149,2019,"G",0.2
"39274",26149,2019,"G25S",0.2
"39275",26149,2019,"G50S",0.2
"39276",26149,2019,"G75S",0.2
"39277",26149,2020,"G",0.21335
"39278",26149,2020,"G25S",0.21335
"39279",26149,2020,"G50S",0.21335
"39280",26149,2020,"G75S",0.18632
"39281",26149,2021,"G",0.2
"39282",26149,2021,"G25S",0.2
"39283",26149,2021,"G50S",0.2
"39284",26149,2021,"G75S",0.2
"39285",26149,2022,"G",0.1
"39286",26149,2022,"G25S",0.1
"39287",26149,2022,"G50S",0.1
"39288",26149,2022,"G75S",0.1
"39289",26149,2023,"G",0.24071
"39290",26149,2023,"G25S",0.24071
"39291",26149,2023,"G50S",0.22703
"39292",26149,2023,"G75S",0.22703
"39293",26149,2024,"G",0.15406
"39294",26149,2024,"G25S",0.12703
"39295",26149,2024,"G50S",0.12703
"39296",26149,2024,"G75S",0.12703
"39297",26149,2025,"G",0.32703
"39298",26149,2025,"G25S",0.32703
"39299",26149,2025,"G50S",0.32703
"39300",26149,2025,"G75S",0.32703
"39301",26149,2026,"G",0.12703
"39302",26149,2026,"G25S",0.12703
"39303",26149,2026,"G50S",0.12703
"39304",26149,2026,"G75S",0.12703
"39305",26149,2027,"G",0.22703
"39306",26149,2027,"G25S",0.22703
"39307",26149,2027,"G50S",0.22703
"39308",26149,2027,"G75S",0.22703
"39309",26149,2028,"G",0.12703
"39310",26149,2028,"G25S",0.12703
"39311",26149,2028,"G50S",0.12703
"39312",26149,2028,"G75S",0.12703
"39313",26149,2029,"G",0.24071
"39314",26149,2029,"G25S",0.3
"39315",26149,2029,"G50S",0.3
"39316",26149,2029,"G75S",0.3
"39317",26149,2030,"G",0.25406
"39318",26149,2030,"G25S",0.22703
"39319",26149,2030,"G50S",0.22703
"39320",26149,2030,"G75S",0.2
"39321",26149,2031,"G",0.27297
"39322",26149,2031,"G25S",0.21368
"39323",26149,2031,"G50S",0.21368
"39324",26149,2031,"G75S",0.2
"39325",26149,2032,"G",0.12703
"39326",26149,2032,"G25S",0.12703
"39327",26149,2032,"G50S",0.12703
"39328",26149,2032,"G75S",0.12703
"39329",26149,2033,"G",0.3
"39330",26149,2033,"G25S",0.3
"39331",26149,2033,"G50S",0.3
"39332",26149,2033,"G75S",0.3
"39333",26149,2034,"G",0.12703
"39334",26149,2034,"G25S",0.12703
"39335",26149,2034,"G50S",0.1
"39336",26149,2034,"G75S",0.1
"39337",26149,2035,"G",0.24071
"39338",26149,2035,"G25S",0.24071
"39339",26149,2035,"G50S",0.3
"39340",26149,2035,"G75S",0.3
"39341",26149,2036,"G",0.22703
"39342",26149,2036,"G25S",0.21335
"39343",26149,2036,"G50S",0.18632
"39344",26149,2036,"G75S",0.18632
"39345",26149,2037,"G",0.3
"39346",26149,2037,"G25S",0.3
"39347",26149,2037,"G50S",0.3
"39348",26149,2037,"G75S",0.3
"39349",26149,2038,"G",0.34038
"39350",26149,2038,"G25S",0.25406
"39351",26149,2038,"G50S",0.22703
"39352",26149,2038,"G75S",0.2
"39353",26149,2039,"G",0.3
"39354",26149,2039,"G25S",0.3
"39355",26149,2039,"G50S",0.3
"39356",26149,2039,"G75S",0.3
"39357",26149,2040,"G",0.22703
"39358",26149,2040,"G25S",0.2
"39359",26149,2040,"G50S",0.2
"39360",26149,2040,"G75S",0.2
"39361",26151,2011,"G",0.37063
"39362",26151,2011,"G25S",0.38413
"39363",26151,2011,"G50S",0.38413
"39364",26151,2011,"G75S",0.3135
"39365",26151,2012,"G",0.34126
